Entidad,Año,POB_TOT,IM,ANALF,SBASC,OVSDE,OVSEE,OVSAE,OVPT,VHAC,PL_5000,PO2SM,Tasa_Delictiva
MEXICO,2015,16187608.0,16.9152814588972,3.36599480775591,30.0810563228787,1.71047201809961,0.380599681948195,4.02911276988739,1.91857183841604,28.5259240570203,19.1079373802479,35.2768769875248,2029.8737157460203
MICHOACAN DE OCAMPO,2015,4584471.0,13.8615939251412,8.35267900757854,48.9148950452504,2.37411783931053,0.80747713032732,4.2551058167887,5.89515784284905,28.0497260893771,40.5787276220092,44.8802890945895,698.5538789535369
MORELOS,2015,1903811.0,16.0907780822188,4.99254774336242,32.662157064775,1.05585589224214,0.439248130984993,5.81455327893013,3.87926988128451,27.0432791188439,24.6541279570293,42.0758084126048,2597.2115929574943
NAYARIT,2015,1181050.0,14.0303926391148,5.06722497816365,34.3522126612834,4.71736504464182,2.53899494761114,4.36155477606905,3.91756022790795,27.6302436997311,39.144659413234,37.9625968949204,578.129630413615
NUEVO LEON,2015,5119504.0,19.2261232040888,1.64296130072884,24.446504911541,0.161359897763072,0.121928206090935,1.36357526908055,0.801975737671179,23.0940482317794,6.69660576493348,16.1476499020361,1501.981441952189
OAXACA,2015,3967889.0,9.30642055743373,13.6546777433055,51.5338562848325,2.4321343134859,2.87447462527698,13.0536496115228,13.4369392908904,38.3326608510792,61.5084746574312,49.456091234949,156.58200115981066
PUEBLA,2015,6168883.0,13.4400521712335,8.38667031015293,43.9127731047864,1.59713207925292,0.878059090595011,6.93796091775292,5.68843624519429,35.269064577306,38.4971963319778,52.1636900020327,1055.6854458092332
QUERETARO,2015,2038372.0,16.3114936387848,4.57161651044236,31.7764187048744,2.95730663184144,0.670498601695643,3.23089615699663,1.52326183774329,24.2096035769861,39.0743200946638,25.9233549905725,1694.9310528205842
QUINTANA ROO,2015,1501562.0,16.2311018668968,3.89758373632097,28.5714215614317,2.19195130418937,1.11466879327451,2.69679796089583,2.41440161878453,36.3095805907978,14.36304328426,28.3207635439357,2187.322268411161
SAN LUIS POTOSI,2015,2717820.0,13.7855139051702,6.33302557636925,37.5082120610844,2.35229722575386,2.2866463931373,10.6767011463767,5.55532392742751,25.2144212951864,40.0838539711975,43.639170645021,793.172469111273
